client_id,company_name,industry,country_id
CLI003713,Pittman-Blair,Consulting,FR
CLI003714,Kim Group,Healthcare,IN
CLI003715,Estrada-Shea,Technology,JP
CLI003716,Snyder LLC,Finance,IN
CLI003717,Rodriguez-Fleming,Manufacturing,AU
CLI003718,Kaiser-Cunningham,Manufacturing,US
CLI003719,Bennett-Dillon,Retail,AU
CLI003720,Wallace and Sons,Manufacturing,DE
CLI003721,"Ramirez, Smith and Perez",Consulting,CA
CLI003722,"Beasley, Pierce and Watson",Manufacturing,CA
CLI003723,"Adams, Miranda and Thompson",Finance,IN
CLI003724,"Morris, Shea and Perry",Finance,FR
CLI003725,Fields Ltd,Retail,BR
CLI003726,Beltran Inc,Technology,ZA
CLI003727,Boyer PLC,Technology,IN
CLI003728,Hunter-Serrano,Technology,IN
CLI003729,"Brown, Guzman and Jackson",Technology,UK
CLI003730,Hernandez-Harvey,Manufacturing,UK
CLI003731,Williams-Roberts,Manufacturing,FR
CLI003732,Moore and Sons,Finance,US
CLI003733,"Harris, Curry and Miller",Consulting,AU
CLI003734,Smith-Taylor,Retail,JP
CLI003735,"Baldwin, Marshall and Pearson",Technology,ZA
CLI003736,Clark and Sons,Retail,UK
CLI003737,Hall-Jordan,Retail,US
CLI003738,"Chandler, Owens and Rogers",Consulting,CA
CLI003739,"Webster, Johnson and Hamilton",Consulting,US
CLI003740,"Shah, Hart and Martinez",Manufacturing,BR
CLI003741,Hester Ltd,Healthcare,IN
CLI003742,"Taylor, Mitchell and Smith",Manufacturing,UK
CLI003743,"Butler, Contreras and Schmidt",Manufacturing,ZA
CLI003744,"Gill, Morris and Miller",Consulting,CA
CLI003745,"Campbell, Schwartz and Figueroa",Finance,AU
CLI003746,"Bailey, Walker and Saunders",Healthcare,ZA
CLI003747,"Snyder, Johnson and Cox",Retail,UK
CLI003748,Jackson and Sons,Finance,UK
CLI003749,Garza LLC,Finance,IN
CLI003750,Hanson Inc,Retail,FR
CLI003751,Andrews Inc,Finance,CA
CLI003752,"Roberts, Cook and David",Manufacturing,BR
CLI003753,"Williams, Martin and Alvarez",Finance,FR
CLI003754,"Randolph, Cervantes and Pineda",Technology,IN
CLI003755,"Silva, Simpson and Davis",Healthcare,AU
CLI003756,Howard LLC,Finance,IN
CLI003757,"Smith, Bridges and Parker",Retail,UK
CLI003758,Nelson Ltd,Retail,IN
CLI003759,"Ellison, Smith and Williams",Consulting,AU
CLI003760,Stone Inc,Manufacturing,CA
CLI003761,"Meyers, Green and Cole",Finance,DE
CLI003762,Gonzalez-Rich,Consulting,BR
CLI003763,Richard-Phillips,Consulting,US
CLI003764,"Gonzalez, Greer and Wilson",Finance,JP
CLI003765,"Allen, Boyle and Smith",Healthcare,BR
CLI003766,Cruz-Roberson,Healthcare,CA
CLI003767,Hahn-Lozano,Technology,FR
CLI003768,Johnson and Sons,Manufacturing,CA
CLI003769,"Cook, Phillips and Moreno",Retail,JP
CLI003770,Spencer-Gutierrez,Manufacturing,JP
CLI003771,Li Group,Healthcare,ZA
CLI003772,"Mcintosh, Gentry and Williams",Healthcare,US
CLI003773,Smith-Diaz,Technology,FR
CLI003774,Smith-Wallace,Technology,IN
CLI003775,"Smith, Walker and Lynch",Manufacturing,AU
CLI003776,Alvarado-Clark,Manufacturing,DE
CLI003777,Smith Ltd,Technology,AU
CLI003778,Allen and Sons,Healthcare,ZA
CLI003779,Miller and Sons,Consulting,BR
CLI003780,Clarke Ltd,Retail,FR
CLI003781,Sanchez-Moreno,Manufacturing,CA
CLI003782,West and Sons,Retail,IN
CLI003783,Daniels-Jackson,Consulting,DE
CLI003784,Barr and Sons,Finance,BR
CLI003785,Clark Group,Consulting,ZA
CLI003786,Carpenter-Livingston,Retail,AU
CLI003787,Cooper Ltd,Healthcare,BR
CLI003788,"Smith, Mckee and Jones",Retail,IN
CLI003789,Larson-Nguyen,Retail,FR
CLI003790,Carney Group,Finance,AU
CLI003791,Bradley Ltd,Healthcare,IN
CLI003792,"Rodriguez, Bean and Davis",Finance,ZA
CLI003793,Collins LLC,Retail,US
CLI003794,Huff Inc,Retail,UK
CLI003795,Rios-Powell,Manufacturing,AU
CLI003796,Costa Group,Finance,UK
CLI003797,Sweeney-Taylor,Finance,ZA
CLI003798,Thompson LLC,Consulting,US
CLI003799,"Martin, Fields and Gonzalez",Manufacturing,AU
CLI003800,Morrow PLC,Finance,IN
CLI003801,Robertson and Sons,Healthcare,ZA
CLI003802,Anderson-Greer,Technology,UK
CLI003803,Brown-Williams,Retail,AU
CLI003804,"Rogers, Roberts and Anderson",Technology,BR
CLI003805,Kelly-Wells,Manufacturing,IN
CLI003806,"Maynard, Edwards and Bailey",Healthcare,AU
CLI003807,"Ray, Ryan and Sullivan",Retail,ZA
CLI003808,Wilson-Anderson,Retail,BR
CLI003809,Mays LLC,Retail,BR
CLI003810,Brock LLC,Consulting,IN
CLI003811,"Walton, Bonilla and Mann",Finance,DE
CLI003812,Benitez Inc,Consulting,ZA
CLI003813,"Parks, Li and Silva",Consulting,CA
CLI003814,"Washington, White and Riley",Technology,IN
CLI003815,Ray PLC,Retail,DE
CLI003816,Patterson-Paul,Healthcare,UK
CLI003817,"Sanchez, Best and Black",Manufacturing,CA
CLI003818,Butler Inc,Technology,JP
CLI003819,Miller LLC,Healthcare,JP
CLI003820,"Grant, Zamora and Peters",Finance,UK
CLI003821,"Moore, Hernandez and Powell",Consulting,BR
CLI003822,Russell Ltd,Finance,UK
CLI003823,Johnson Inc,Technology,JP
CLI003824,Wilkins-Cannon,Healthcare,US
CLI003825,"Mcdaniel, Sanchez and Shaw",Manufacturing,ZA
CLI003826,Anderson LLC,Consulting,BR
CLI003827,Alexander Ltd,Technology,IN
CLI003828,"Paul, Lee and Boyer",Finance,UK
CLI003829,Estes Group,Technology,IN
CLI003830,Jones-Bennett,Technology,IN
CLI003831,Lowery-Bates,Consulting,AU
CLI003832,Arellano and Sons,Manufacturing,CA
CLI003833,Solomon and Sons,Consulting,UK
CLI003834,Curtis Ltd,Manufacturing,AU
CLI003835,"Jordan, Buchanan and Stevens",Retail,IN
CLI003836,"Bird, Farrell and Crawford",Retail,JP
CLI003837,Herrera-Zamora,Retail,JP
CLI003838,Hanson LLC,Healthcare,DE
CLI003839,"Mosley, Lee and Guerrero",Technology,US
CLI003840,Smith Inc,Technology,ZA
CLI003841,Davenport LLC,Healthcare,JP
CLI003842,Simpson-Boyer,Manufacturing,CA
CLI003843,Galloway-Simmons,Technology,JP
CLI003844,Sanchez LLC,Healthcare,DE
CLI003845,"Sanchez, Wilson and Johnson",Finance,CA
CLI003846,Cunningham-Gonzales,Technology,US
CLI003847,Powell Ltd,Finance,DE
CLI003848,Gray-Snyder,Manufacturing,ZA
CLI003849,Valentine and Sons,Retail,FR
CLI003850,"Mcknight, Schwartz and Bell",Retail,JP
CLI003851,"Burnett, Campbell and Jones",Healthcare,BR
CLI003852,Oneill LLC,Healthcare,JP
CLI003853,"King, Campbell and Cook",Consulting,DE
CLI003854,"Gonzalez, Miller and Pratt",Healthcare,DE
CLI003855,"Gonzales, Myers and Henson",Consulting,DE
CLI003856,Rice Ltd,Consulting,CA
CLI003857,Brown-Carter,Manufacturing,UK
CLI003858,"Crawford, Ortiz and Lawrence",Consulting,DE
CLI003859,Colon Ltd,Finance,IN
CLI003860,"Williams, Warner and Acosta",Consulting,CA
CLI003861,Cross-Thompson,Technology,IN
CLI003862,"Johnson, Mayer and Wood",Finance,ZA
CLI003863,Tucker Ltd,Finance,DE
CLI003864,Wilson-Scott,Technology,IN
CLI003865,"Mcdonald, Boyer and Cochran",Finance,BR
CLI003866,"Wise, Davis and Hartman",Healthcare,US
CLI003867,Lee-Ward,Technology,UK
CLI003868,Davis Group,Finance,CA
CLI003869,Sanchez PLC,Healthcare,ZA
CLI003870,"Garcia, Cooper and Campbell",Finance,JP
CLI003871,Johnson Inc,Healthcare,UK
CLI003872,Parker-Hooper,Manufacturing,FR
CLI003873,Rivera-Snyder,Consulting,ZA
CLI003874,Peterson-Martin,Technology,UK
CLI003875,"Edwards, Clarke and Martin",Manufacturing,FR
CLI003876,Miller-Thompson,Finance,FR
CLI003877,"Trevino, Baird and Pope",Manufacturing,DE
CLI003878,Rivera-Rodriguez,Manufacturing,ZA
CLI003879,Perez PLC,Healthcare,ZA
CLI003880,"George, Smith and Reynolds",Consulting,ZA
CLI003881,Daniels-Jackson,Technology,JP
CLI003882,Davenport Inc,Manufacturing,IN
CLI003883,Rice Group,Technology,BR
CLI003884,Miller and Sons,Technology,JP
CLI003885,"Love, Jackson and Velasquez",Finance,US
CLI003886,Rose-Wright,Retail,DE
CLI003887,"Gardner, Richardson and Hamilton",Technology,DE
CLI003888,Wilkerson-Gonzales,Consulting,IN
CLI003889,Fuller Inc,Technology,US
CLI003890,"Lee, Herrera and Brown",Healthcare,US
CLI003891,"Welch, Hodges and Stokes",Consulting,BR
CLI003892,"Stewart, Mccann and Rice",Manufacturing,IN
CLI003893,"Hall, Cox and Anthony",Finance,AU
CLI003894,"Torres, Green and Riley",Retail,JP
CLI003895,White-Campos,Technology,BR
CLI003896,Williams PLC,Healthcare,US
CLI003897,Jensen-Jacobson,Healthcare,US
CLI003898,Neal-Moore,Healthcare,IN
CLI003899,Soto LLC,Manufacturing,BR
CLI003900,Reed-Silva,Manufacturing,BR
CLI003901,"Bowen, White and Gray",Healthcare,US
CLI003902,"Jackson, Wagner and Berg",Consulting,JP
CLI003903,"Rose, Schmidt and Garcia",Retail,IN
CLI003904,"Rodriguez, Campos and Livingston",Finance,ZA
CLI003905,Alexander LLC,Manufacturing,ZA
CLI003906,Davies LLC,Technology,US
CLI003907,"Davis, Gallegos and Lewis",Retail,FR
CLI003908,"Fuentes, Smith and Cruz",Consulting,JP
CLI003909,"Gutierrez, Prince and Scott",Finance,DE
CLI003910,"Sheppard, Mosley and Murray",Retail,FR
CLI003911,Moss Group,Finance,BR
CLI003912,"Jordan, Rice and Martinez",Manufacturing,IN
CLI003913,Hernandez-Howard,Manufacturing,BR
CLI003914,Wilson-Olsen,Retail,ZA
CLI003915,"Carlson, Long and Lloyd",Finance,BR
CLI003916,Schaefer LLC,Retail,FR
CLI003917,Parsons Ltd,Manufacturing,UK
CLI003918,Peterson-Johnson,Consulting,AU
CLI003919,Anderson-Wright,Consulting,UK
CLI003920,Solis-Mora,Retail,JP
CLI003921,Sweeney PLC,Retail,IN
CLI003922,Mccarthy-Walls,Technology,FR
CLI003923,Gonzalez Inc,Retail,BR
CLI003924,Logan PLC,Healthcare,JP
CLI003925,Shaw-Hill,Technology,UK
CLI003926,Andrade Inc,Finance,UK
CLI003927,"Holt, Ballard and Thompson",Consulting,IN
CLI003928,Goodman-Jarvis,Finance,JP
CLI003929,Jackson LLC,Finance,BR
CLI003930,"Proctor, Suarez and Wright",Finance,ZA
CLI003931,"Moreno, Anderson and King",Consulting,UK
CLI003932,Sullivan and Sons,Manufacturing,JP
CLI003933,Garza LLC,Healthcare,BR
CLI003934,Barry-Mcgee,Retail,IN
CLI003935,Tyler-Hammond,Consulting,ZA
CLI003936,"Townsend, Perez and Whitaker",Manufacturing,UK
CLI003937,Ruiz Group,Healthcare,FR
CLI003938,Jensen Ltd,Retail,US
CLI003939,Miller-Ortega,Retail,FR
CLI003940,Davis Group,Technology,DE
CLI003941,"Miller, Wilson and Cook",Retail,US
CLI003942,"Richardson, Chambers and Brown",Manufacturing,AU
CLI003943,"Mendoza, Burke and Nichols",Technology,IN
CLI003944,Alvarez Group,Manufacturing,JP
CLI003945,"Richardson, Allen and Ramirez",Consulting,UK
CLI003946,Russell Inc,Finance,CA
CLI003947,Wheeler Group,Manufacturing,UK
CLI003948,Mueller-Little,Retail,IN
CLI003949,"Nelson, Mann and Graham",Retail,ZA
CLI003950,Bonilla-Cannon,Technology,DE
CLI003951,Dunn Group,Manufacturing,FR
CLI003952,Ramirez-Hernandez,Healthcare,UK
CLI003953,Rodriguez Ltd,Retail,ZA
CLI003954,Li-Garza,Manufacturing,ZA
CLI003955,Cook Group,Manufacturing,BR
CLI003956,"Quinn, Carroll and Miller",Healthcare,CA
CLI003957,Hopkins LLC,Finance,FR
CLI003958,"Fletcher, Kelley and Anderson",Consulting,US
CLI003959,Ross Inc,Consulting,IN
CLI003960,"Church, Newton and Freeman",Retail,DE
CLI003961,Morrison-Edwards,Consulting,AU
CLI003962,Howell-Davis,Manufacturing,DE
CLI003963,"Calhoun, Coleman and Riley",Finance,DE
CLI003964,York-Sanchez,Healthcare,ZA
CLI003965,"Smith, Branch and Marshall",Technology,ZA
CLI003966,"Powell, Miller and Wells",Healthcare,IN
CLI003967,"Graham, Moses and Lowery",Finance,FR
CLI003968,Norton PLC,Manufacturing,CA
CLI003969,Turner and Sons,Manufacturing,JP
CLI003970,"Hopkins, Carrillo and Torres",Finance,ZA
CLI003971,Cole-Huber,Healthcare,AU
CLI003972,Jackson-Sanders,Manufacturing,BR
CLI003973,"Walls, Herman and Roberson",Consulting,CA
CLI003974,Smith LLC,Consulting,DE
CLI003975,Hall Group,Retail,US
CLI003976,Combs-Anderson,Finance,CA
CLI003977,Allen-Oneal,Manufacturing,ZA
CLI003978,"Martinez, Potts and Barajas",Retail,US
CLI003979,"Parrish, Dunn and Hampton",Consulting,CA
CLI003980,Porter-Case,Finance,FR
CLI003981,Turner-Jordan,Retail,ZA
CLI003982,Martinez-Dickerson,Manufacturing,DE
CLI003983,Benitez Inc,Technology,CA
CLI003984,"Carpenter, Savage and Nunez",Manufacturing,FR
CLI003985,Moore-Graham,Retail,ZA
CLI003986,Woods-Williams,Technology,FR
CLI003987,Moore and Sons,Technology,JP
CLI003988,Freeman PLC,Manufacturing,JP
CLI003989,Hernandez Ltd,Healthcare,FR
CLI003990,Morris PLC,Healthcare,FR
CLI003991,Smith Ltd,Healthcare,JP
CLI003992,Lucas-Pace,Manufacturing,ZA
CLI003993,"Conner, Reese and Atkins",Retail,CA
CLI003994,"Huang, Evans and Morgan",Technology,CA
CLI003995,Davis LLC,Finance,JP
CLI003996,Taylor Inc,Manufacturing,ZA
CLI003997,Haney-Jefferson,Technology,CA
CLI003998,"Williams, Flores and Mcconnell",Retail,DE
CLI003999,"Jones, Dillon and James",Healthcare,BR
CLI004000,Hawkins PLC,Manufacturing,FR
CLI004001,"Decker, Griffin and Pham",Finance,AU
CLI004002,Williams Ltd,Consulting,DE
CLI004003,"Barnett, Hernandez and Bond",Manufacturing,ZA
CLI004004,"Ramirez, Klein and Baxter",Technology,JP
CLI004005,Mercer-Mitchell,Healthcare,DE
CLI004006,Malone-Gonzalez,Manufacturing,ZA
CLI004007,Hale-Robinson,Healthcare,US
CLI004008,Blake-Strickland,Healthcare,CA
CLI004009,Johnson-Williams,Manufacturing,US
CLI004010,Jefferson and Sons,Consulting,IN
CLI004011,"Spears, Cobb and Rubio",Retail,JP
CLI004012,Hampton-Hoffman,Healthcare,US
CLI004013,Bentley-Scott,Technology,IN
CLI004014,"King, Richard and Clark",Finance,US
CLI004015,Ramirez-Rosario,Finance,DE
CLI004016,Lee-Wilson,Technology,FR
CLI004017,Ramirez-Bradley,Retail,DE
CLI004018,Vasquez Ltd,Manufacturing,CA
CLI004019,Pierce and Sons,Technology,ZA
CLI004020,"Griffin, Frederick and Collins",Manufacturing,US
CLI004021,Miller LLC,Healthcare,IN
CLI004022,Silva-Cooper,Healthcare,JP
CLI004023,"Gilmore, Fisher and Bray",Manufacturing,AU
CLI004024,Roberts PLC,Finance,UK
CLI004025,"Fields, Ferrell and Conner",Manufacturing,US
CLI004026,Scott and Sons,Manufacturing,JP
CLI004027,Carpenter PLC,Finance,JP
CLI004028,Ramirez PLC,Healthcare,US
CLI004029,"Roberts, Scott and Mayer",Healthcare,FR
CLI004030,Adams-Duncan,Manufacturing,JP
CLI004031,Gardner Group,Manufacturing,BR
CLI004032,Chen-Stanton,Consulting,ZA
CLI004033,Davis and Sons,Healthcare,FR
CLI004034,Molina-Jones,Manufacturing,UK
CLI004035,"Chambers, Moon and Norris",Retail,AU
CLI004036,Wolf Ltd,Technology,BR
CLI004037,"Garcia, Hogan and Jackson",Retail,IN
CLI004038,"Woods, Butler and Perry",Technology,AU
CLI004039,Singleton-Scott,Technology,US
CLI004040,"Diaz, Price and Clay",Technology,BR
CLI004041,Fernandez and Sons,Consulting,AU
CLI004042,"Stevens, Barton and Mccall",Consulting,DE
CLI004043,Hall-Miller,Technology,DE
CLI004044,"Jones, Smith and Barnett",Manufacturing,ZA
CLI004045,Woodard-Blake,Consulting,AU
CLI004046,"Thompson, Garcia and Salazar",Technology,BR
CLI004047,Hopkins and Sons,Retail,AU
CLI004048,Malone-Harris,Technology,CA
CLI004049,Randolph-Miller,Healthcare,JP
CLI004050,Franklin-Colon,Finance,ZA
CLI004051,"Foley, Pitts and Moyer",Manufacturing,FR
CLI004052,Mann-Patel,Retail,CA
CLI004053,Mendez-Allen,Manufacturing,FR
CLI004054,"Moore, Delacruz and Pace",Manufacturing,US
CLI004055,"Perry, Mcdonald and Huffman",Consulting,FR
CLI004056,Ellison Ltd,Consulting,US
CLI004057,"Powell, Simpson and Smith",Manufacturing,UK
CLI004058,Austin Inc,Finance,FR
CLI004059,Ferrell-Higgins,Consulting,DE
CLI004060,"Smith, Diaz and Davis",Technology,US
CLI004061,Cooper LLC,Consulting,UK
CLI004062,Lane Inc,Retail,BR
CLI004063,Baker-Lopez,Consulting,AU
CLI004064,Benjamin Ltd,Technology,UK
CLI004065,Miller-Taylor,Healthcare,BR
CLI004066,Hughes-Mason,Healthcare,CA
CLI004067,Coleman-Martin,Finance,CA
CLI004068,Holder Inc,Manufacturing,ZA
CLI004069,Bender Ltd,Retail,US
CLI004070,Chandler-Jones,Healthcare,FR
CLI004071,Griffin-Gaines,Retail,AU
CLI004072,"Howe, Henderson and White",Retail,JP
CLI004073,Bailey PLC,Finance,AU
CLI004074,"Maynard, Knapp and Crawford",Technology,CA
CLI004075,Rodriguez-Zhang,Finance,DE
CLI004076,"Phillips, Sanders and Jones",Technology,IN
CLI004077,Shaffer-Velasquez,Healthcare,AU
CLI004078,Woods-Huber,Manufacturing,ZA
CLI004079,Brown PLC,Retail,DE
CLI004080,"Matthews, Quinn and Frank",Healthcare,IN
CLI004081,Melton-Contreras,Finance,DE
CLI004082,"Peterson, Jordan and Jackson",Finance,IN
CLI004083,Mack-Carlson,Manufacturing,UK
CLI004084,Richardson Inc,Healthcare,US
CLI004085,"Peterson, Dixon and Barron",Finance,BR
CLI004086,"Young, Roberts and Juarez",Retail,CA
CLI004087,Cruz-Tucker,Healthcare,US
CLI004088,Clements-Chambers,Healthcare,FR
CLI004089,Armstrong PLC,Retail,FR
CLI004090,"Shepard, Poole and Barber",Manufacturing,CA
CLI004091,Martin Ltd,Consulting,CA
CLI004092,Reilly-Mcguire,Healthcare,AU
CLI004093,Miller-Baker,Finance,ZA
CLI004094,"Rocha, Brown and Williamson",Retail,ZA
CLI004095,Morrison Inc,Finance,AU
CLI004096,Holland-Wolfe,Finance,UK
CLI004097,Fox PLC,Finance,JP
CLI004098,Mason-Bryant,Technology,AU
CLI004099,"Hawkins, Cruz and Cardenas",Technology,FR
CLI004100,Glass and Sons,Healthcare,IN
CLI004101,"Schmidt, Sanchez and Hudson",Consulting,AU
CLI004102,"Keller, Roberts and Whitaker",Finance,AU
CLI004103,Vang LLC,Finance,UK
CLI004104,Walton-Wagner,Technology,ZA
CLI004105,Davis-Robles,Consulting,US
CLI004106,Frank-Walters,Retail,BR
CLI004107,Gentry-Barajas,Consulting,IN
CLI004108,Koch and Sons,Technology,IN
CLI004109,Marshall-Smith,Consulting,UK
CLI004110,"Snyder, Smith and Farmer",Finance,FR
CLI004111,Vega-Reyes,Consulting,IN
CLI004112,Erickson PLC,Retail,FR
CLI004113,"Hahn, Morgan and Cook",Retail,IN
CLI004114,Greene-Arnold,Manufacturing,CA
CLI004115,"Gaines, Kelley and Johnson",Consulting,JP
CLI004116,Neal PLC,Manufacturing,BR
CLI004117,Underwood Ltd,Manufacturing,AU
CLI004118,Wilson Inc,Consulting,AU
CLI004119,Martin PLC,Manufacturing,AU
CLI004120,"Bender, Weber and Rogers",Finance,AU
CLI004121,Smith Ltd,Manufacturing,IN
CLI004122,Stein PLC,Finance,CA
CLI004123,Hancock-Goodwin,Finance,AU
CLI004124,Porter-Cook,Technology,AU
CLI004125,Martin-Miller,Technology,DE
CLI004126,Anderson LLC,Healthcare,JP
CLI004127,"Gill, Wood and Brown",Healthcare,FR
CLI004128,Sanders-Santiago,Technology,ZA
CLI004129,"Hinton, Cruz and Anderson",Technology,FR
CLI004130,Stanley and Sons,Healthcare,US
CLI004131,Collins and Sons,Manufacturing,US
CLI004132,Clay-Santiago,Healthcare,US
CLI004133,Delgado and Sons,Manufacturing,CA
CLI004134,Sandoval and Sons,Healthcare,UK
CLI004135,"Khan, Perez and Tran",Retail,FR
CLI004136,"Mcconnell, Velasquez and Smith",Healthcare,CA
CLI004137,Sandoval and Sons,Finance,FR
CLI004138,"Walker, Daniel and Lopez",Consulting,AU
CLI004139,Petty-Mann,Healthcare,BR
CLI004140,"Bailey, Clayton and Smith",Healthcare,IN
CLI004141,"Garcia, Love and Howard",Manufacturing,FR
CLI004142,Murphy LLC,Technology,CA
CLI004143,Nelson LLC,Technology,FR
CLI004144,Wilson-Moss,Manufacturing,AU
CLI004145,"Nash, Cohen and Moran",Consulting,CA
CLI004146,Knight-Scott,Retail,ZA
CLI004147,Lynch-Brown,Healthcare,BR
CLI004148,Cole PLC,Manufacturing,CA
CLI004149,Hess Inc,Technology,BR
CLI004150,Hamilton-Nolan,Finance,AU
CLI004151,"Greer, Scott and Johnson",Manufacturing,FR
CLI004152,"Saunders, Dunn and Foster",Technology,JP
CLI004153,Harris-Kirk,Finance,BR
CLI004154,Jefferson LLC,Manufacturing,UK
CLI004155,Hanson-Shaw,Retail,BR
CLI004156,"Allen, Robinson and Wilson",Technology,UK
CLI004157,Wallace Inc,Finance,BR
CLI004158,"Davis, Richards and Rodriguez",Manufacturing,JP
CLI004159,Walton Group,Retail,IN
CLI004160,"Brown, Carrillo and Adams",Manufacturing,US
CLI004161,Williams-Vang,Manufacturing,FR
CLI004162,Armstrong Group,Finance,JP
CLI004163,Martin PLC,Technology,JP
CLI004164,"Anderson, Holt and Martin",Finance,AU
CLI004165,Smith-Long,Manufacturing,FR
CLI004166,Sims LLC,Finance,FR
CLI004167,Krause Ltd,Healthcare,US
CLI004168,Glover-Odonnell,Retail,JP
CLI004169,Kelley-Maxwell,Healthcare,IN
CLI004170,Farmer Inc,Healthcare,UK
CLI004171,"Simmons, Gilmore and Padilla",Technology,IN
CLI004172,Bryan-Wilson,Consulting,FR
CLI004173,Shea PLC,Retail,CA
CLI004174,Freeman-Howard,Consulting,AU
CLI004175,"Smith, Hebert and Bush",Healthcare,BR
CLI004176,"Burch, Simmons and Hansen",Retail,BR
CLI004177,Jackson-Sanchez,Technology,JP
CLI004178,"Harris, Parker and King",Manufacturing,UK
CLI004179,"Williams, Adams and Zhang",Technology,ZA
CLI004180,Bates-Vaughn,Retail,AU
CLI004181,"Ford, Ward and Young",Finance,FR
CLI004182,Brown PLC,Healthcare,CA
CLI004183,Jackson-Humphrey,Retail,DE
CLI004184,Stephens-House,Consulting,UK
CLI004185,"Adams, Jackson and Robinson",Retail,FR
CLI004186,"Gonzalez, Bishop and Davenport",Finance,DE
CLI004187,"Decker, Stewart and Cole",Retail,ZA
CLI004188,Edwards-Contreras,Technology,ZA
CLI004189,Mathis-Owens,Finance,CA
CLI004190,Harris-Weaver,Retail,BR
CLI004191,Snyder LLC,Manufacturing,IN
CLI004192,"Horne, Allen and Barron",Manufacturing,ZA
CLI004193,Clark-Garcia,Retail,CA
CLI004194,Parks-Owen,Healthcare,DE
CLI004195,Reed-Dixon,Technology,AU
CLI004196,Williams LLC,Manufacturing,ZA
CLI004197,Delgado-Clark,Manufacturing,ZA
CLI004198,Ward-Mendoza,Consulting,US
CLI004199,Yates-Floyd,Technology,US
CLI004200,Collins-Perry,Manufacturing,US
CLI004201,"Bruce, Parker and Mendoza",Manufacturing,ZA
CLI004202,"Garcia, Morrow and Wise",Retail,AU
CLI004203,Wiley Group,Manufacturing,BR
CLI004204,Snow Inc,Manufacturing,US
CLI004205,Hancock-Powell,Consulting,BR
CLI004206,Wright-Moyer,Finance,AU
CLI004207,Jones-Taylor,Consulting,UK
CLI004208,Owens Inc,Manufacturing,UK
CLI004209,Thompson-Salazar,Retail,ZA
CLI004210,"Johnson, Thomas and Cunningham",Healthcare,JP
CLI004211,Bell Ltd,Finance,CA
CLI004212,Cole PLC,Retail,CA
CLI004213,Green-Stanley,Consulting,CA
CLI004214,Perkins Ltd,Manufacturing,JP
CLI004215,Williams-Martinez,Manufacturing,CA
CLI004216,"Davis, Bryan and Conner",Consulting,ZA
CLI004217,"Randall, Wilkinson and Schneider",Manufacturing,FR
CLI004218,Rivera LLC,Retail,AU
CLI004219,Clark-Collins,Manufacturing,IN
CLI004220,King-Long,Retail,AU
CLI004221,"Thomas, Berg and Tate",Consulting,AU
CLI004222,"Moore, Harris and Farmer",Healthcare,ZA
CLI004223,Mosley and Sons,Finance,JP
CLI004224,"Gay, Mercado and Taylor",Consulting,JP
CLI004225,"Bean, Gardner and Knight",Manufacturing,UK
CLI004226,Lambert and Sons,Finance,US
CLI004227,Mays-Walker,Technology,IN
CLI004228,"Skinner, Decker and Boyd",Consulting,FR
CLI004229,"Russell, Gonzalez and Vargas",Retail,ZA
CLI004230,Avery PLC,Manufacturing,JP
CLI004231,"Norris, Fuentes and Collins",Finance,UK
CLI004232,"Sexton, Neal and Grant",Manufacturing,CA
CLI004233,"Reese, Allen and Taylor",Finance,JP
CLI004234,"Liu, Smith and Herman",Retail,ZA
CLI004235,Carrillo and Sons,Retail,UK
CLI004236,Miller Inc,Healthcare,US
CLI004237,"Scott, Taylor and Arnold",Manufacturing,ZA
CLI004238,Cuevas and Sons,Healthcare,CA
CLI004239,Oliver LLC,Technology,AU
CLI004240,"Molina, Sawyer and Clark",Finance,CA
CLI004241,Liu Ltd,Retail,DE
CLI004242,Fischer-Stafford,Manufacturing,IN
CLI004243,Delacruz-Phillips,Manufacturing,DE
CLI004244,Wright-Rosales,Technology,UK
CLI004245,Richardson-Ho,Consulting,IN
CLI004246,Lowe-Cordova,Consulting,BR
CLI004247,Quinn Ltd,Finance,US
CLI004248,Cox-Bray,Manufacturing,JP
CLI004249,Pineda Inc,Retail,AU
CLI004250,"Robinson, Webster and Andrews",Technology,JP
CLI004251,Harrington Ltd,Manufacturing,UK
CLI004252,"Phillips, Smith and Mathis",Manufacturing,BR
CLI004253,"Cummings, Griffith and Hall",Manufacturing,FR
CLI004254,Beasley-Garcia,Healthcare,UK
CLI004255,"Day, Moses and Decker",Manufacturing,AU
CLI004256,Martinez Inc,Technology,US
CLI004257,Pope-Parker,Consulting,ZA
CLI004258,"Nguyen, Phillips and Benton",Consulting,ZA
CLI004259,Martinez-Maldonado,Technology,IN
CLI004260,Booth-Howard,Retail,FR
CLI004261,Vincent LLC,Technology,ZA
CLI004262,Snyder-Wheeler,Healthcare,AU
CLI004263,Stewart-Hill,Manufacturing,IN
CLI004264,"Gonzales, Snyder and Wiggins",Retail,DE
CLI004265,"Adams, Martinez and Jones",Finance,ZA
CLI004266,Beasley LLC,Healthcare,BR
CLI004267,Clark-Stephens,Consulting,UK
CLI004268,Fisher LLC,Consulting,AU
CLI004269,Mcdonald and Sons,Manufacturing,JP
CLI004270,Hester Group,Consulting,US
CLI004271,Cantu LLC,Consulting,FR
CLI004272,Guerrero-Matthews,Consulting,US
CLI004273,Green-Martinez,Finance,AU
CLI004274,Clark-Long,Consulting,IN
